timestamp,pid,proc_name,laddr,raddr,status,rinfo
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:57341,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,0,,192.168.1.2:49302,150.171.28.11:443,TIME_WAIT,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:50888,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:57683,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,4,System,192.168.1.2:139,,LISTEN,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:51712,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:57684,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:55553,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,18504,msedge.exe,:::51622,,NONE,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:50565,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:54273,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:56422,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,4780,spoolsv.exe,0.0.0.0:49668,,LISTEN,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:58480,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:65145,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:58766,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:65232,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:51463,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64107,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:49684,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:60171,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:57646,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64977,35.186.224.45:443,ESTABLISHED,UNKNOWN
